seed,process,representation,reconstructor,logloss,n_states,C_mu_empirical,unifilarity_score,branch_entropy,condition_folder,base_process_variant,flip_p,subsample_step,k
4,even_process_flip0.05,last_7,one_step_greedy_merge,0.489386612199156,18,1.752724417244902,0.7667758387919396,0.757300277048561,even_process_flip0.05,even_process,0.05,1,7
4,even_process_flip0.05,last_8,one_step_greedy_merge,0.4880268208160927,23,1.930117636299772,0.656586933014982,1.218215101685849,even_process_flip0.05,even_process,0.05,1,8
0,even_process_flip0.05_sub2,last_1,one_step_greedy_merge,0.5122480960983993,2,0.5120194633819452,1.0,0.0,even_process_flip0.05_sub2,even_process,0.05,2,1
0,even_process_flip0.05_sub2,last_2,one_step_greedy_merge,0.5117916303120303,3,0.933308546190358,1.0,0.0,even_process_flip0.05_sub2,even_process,0.05,2,2
0,even_process_flip0.05_sub2,last_3,one_step_greedy_merge,0.5114273834607737,5,1.2901542119052405,0.995974798739937,0.0171614166246548,even_process_flip0.05_sub2,even_process,0.05,2,3
0,even_process_flip0.05_sub2,last_4,one_step_greedy_merge,0.5114998047263677,6,1.3008160891103058,0.943358959934996,0.232307412368015,even_process_flip0.05_sub2,even_process,0.05,2,4
0,even_process_flip0.05_sub2,last_5,one_step_greedy_merge,0.5117537093903423,8,1.468941348405243,0.8549266194964622,0.4937591352274068,even_process_flip0.05_sub2,even_process,0.05,2,5
0,even_process_flip0.05_sub2,last_6,one_step_greedy_merge,0.5132279002776461,13,1.7114039521121525,0.7718300351280737,0.771779825866507,even_process_flip0.05_sub2,even_process,0.05,2,6
0,even_process_flip0.05_sub2,last_7,one_step_greedy_merge,0.5143722525893096,15,1.8077529069787328,0.770014501450145,0.9113599283337582,even_process_flip0.05_sub2,even_process,0.05,2,7
0,even_process_flip0.05_sub2,last_8,one_step_greedy_merge,0.5199993492804819,19,1.8892489277952185,0.7148804240477054,1.149557103342965,even_process_flip0.05_sub2,even_process,0.05,2,8
1,even_process_flip0.05_sub2,last_1,one_step_greedy_merge,0.5099603743110172,2,0.5113852409178382,1.0,0.0,even_process_flip0.05_sub2,even_process,0.05,2,1
1,even_process_flip0.05_sub2,last_2,one_step_greedy_merge,0.508830580867573,3,0.932792915676106,1.0,0.0,even_process_flip0.05_sub2,even_process,0.05,2,2
1,even_process_flip0.05_sub2,last_3,one_step_greedy_merge,0.5081180417150604,4,1.2680974431832974,1.0,0.0,even_process_flip0.05_sub2,even_process,0.05,2,3
1,even_process_flip0.05_sub2,last_4,one_step_greedy_merge,0.5080773158202284,5,1.3724054086438713,0.902481405087818,0.2540139298257237,even_process_flip0.05_sub2,even_process,0.05,2,4
1,even_process_flip0.05_sub2,last_5,one_step_greedy_merge,0.5082568284447101,6,1.6162770366405383,0.818373878040853,0.6173393431805033,even_process_flip0.05_sub2,even_process,0.05,2,5
1,even_process_flip0.05_sub2,last_6,one_step_greedy_merge,0.5084127678626537,11,1.8717204374819585,0.7229007538159589,0.7884993712899628,even_process_flip0.05_sub2,even_process,0.05,2,6
1,even_process_flip0.05_sub2,last_7,one_step_greedy_merge,0.5140630620465371,16,1.9837383948865093,0.7466746674667467,0.9786722248166532,even_process_flip0.05_sub2,even_process,0.05,2,7
1,even_process_flip0.05_sub2,last_8,one_step_greedy_merge,0.5160084502092631,23,2.0404540558897954,0.7026415471740571,1.182739251476394,even_process_flip0.05_sub2,even_process,0.05,2,8
2,even_process_flip0.05_sub2,last_1,one_step_greedy_merge,0.5137714042299888,2,0.5111846757566146,1.0,0.0,even_process_flip0.05_sub2,even_process,0.05,2,1
2,even_process_flip0.05_sub2,last_2,one_step_greedy_merge,0.5129385009596356,3,0.933283342077912,1.0,0.0,even_process_flip0.05_sub2,even_process,0.05,2,2
2,even_process_flip0.05_sub2,last_3,one_step_greedy_merge,0.5124615038309716,4,1.135428495553462,0.8592679633981699,0.3446137333577586,even_process_flip0.05_sub2,even_process,0.05,2,3
2,even_process_flip0.05_sub2,last_4,one_step_greedy_merge,0.5124326521695249,5,1.427207363897593,0.8850928183011438,0.3092938176120677,even_process_flip0.05_sub2,even_process,0.05,2,4
2,even_process_flip0.05_sub2,last_5,one_step_greedy_merge,0.5123542744278494,7,1.6258989442053833,0.8110233267495062,0.5466162279548592,even_process_flip0.05_sub2,even_process,0.05,2,5
2,even_process_flip0.05_sub2,last_6,one_step_greedy_merge,0.5127193756381543,9,1.798379987929963,0.7393396922230695,0.7710082301614367,even_process_flip0.05_sub2,even_process,0.05,2,6
2,even_process_flip0.05_sub2,last_7,one_step_greedy_merge,0.5141274465667923,15,1.8943513028681969,0.7057330733073307,0.9601397482412622,even_process_flip0.05_sub2,even_process,0.05,2,7
2,even_process_flip0.05_sub2,last_8,one_step_greedy_merge,0.5169679086710735,18,2.0278859923699013,0.7320698578590091,1.0868867288794657,even_process_flip0.05_sub2,even_process,0.05,2,8
3,even_process_flip0.05_sub2,last_1,one_step_greedy_merge,0.5093191633007951,2,0.5101965750447867,1.0,0.0,even_process_flip0.05_sub2,even_process,0.05,2,1
3,even_process_flip0.05_sub2,last_2,one_step_greedy_merge,0.5084761344848759,3,0.9308950197450828,1.0,0.0,even_process_flip0.05_sub2,even_process,0.05,2,2
3,even_process_flip0.05_sub2,last_3,one_step_greedy_merge,0.5080638230205081,4,1.2659974617659242,1.0,0.0,even_process_flip0.05_sub2,even_process,0.05,2,3
3,even_process_flip0.05_sub2,last_4,one_step_greedy_merge,0.5078132476669773,5,1.3600748356103949,0.870416901056316,0.38244346066701,even_process_flip0.05_sub2,even_process,0.05,2,4
3,even_process_flip0.05_sub2,last_5,one_step_greedy_merge,0.5077240721765085,7,1.7257068915250044,0.8754406580493537,0.398931370762887,even_process_flip0.05_sub2,even_process,0.05,2,5
3,even_process_flip0.05_sub2,last_6,one_step_greedy_merge,0.5078750793549132,10,1.7457799538463583,0.7872063805582988,0.7492896719841172,even_process_flip0.05_sub2,even_process,0.05,2,6
3,even_process_flip0.05_sub2,last_7,one_step_greedy_merge,0.50829994387553,12,1.869121734184716,0.7632013201320133,0.9872467374268667,even_process_flip0.05_sub2,even_process,0.05,2,7
3,even_process_flip0.05_sub2,last_8,one_step_greedy_merge,0.5183478390662279,17,1.9940152088480383,0.6462602042729807,1.2670957557147124,even_process_flip0.05_sub2,even_process,0.05,2,8
4,even_process_flip0.05_sub2,last_1,one_step_greedy_merge,0.5120863483837899,2,0.5145427054848302,1.0,0.0,even_process_flip0.05_sub2,even_process,0.05,2,1
4,even_process_flip0.05_sub2,last_2,one_step_greedy_merge,0.5114399213037683,3,0.937227697599632,1.0,0.0,even_process_flip0.05_sub2,even_process,0.05,2,2
4,even_process_flip0.05_sub2,last_3,one_step_greedy_merge,0.5113817679450409,4,1.2725432391111104,1.0,0.0,even_process_flip0.05_sub2,even_process,0.05,2,3
4,even_process_flip0.05_sub2,last_4,one_step_greedy_merge,0.5116322331034096,6,1.3033858779152463,0.9422213888368024,0.2358438629287391,even_process_flip0.05_sub2,even_process,0.05,2,4
4,even_process_flip0.05_sub2,last_5,one_step_greedy_merge,0.5116643052193879,7,1.4707222098436077,0.925331899892492,0.2965924799601926,even_process_flip0.05_sub2,even_process,0.05,2,5
4,even_process_flip0.05_sub2,last_6,one_step_greedy_merge,0.5118185192043938,10,1.737697610413146,0.8697761054092233,0.5281205383986862,even_process_flip0.05_sub2,even_process,0.05,2,6
4,even_process_flip0.05_sub2,last_7,one_step_greedy_merge,0.5195178982644877,13,1.8809533645139933,0.731035603560356,0.9840584030271068,even_process_flip0.05_sub2,even_process,0.05,2,7
4,even_process_flip0.05_sub2,last_8,one_step_greedy_merge,0.5213739006470879,18,1.9291086878835608,0.6690627695615757,1.2581282937153109,even_process_flip0.05_sub2,even_process,0.05,2,8
0,even_process_flip0.05_sub4,last_1,one_step_greedy_merge,0.5135862484957033,2,0.5105053317762718,1.0,0.0,even_process_flip0.05_sub4,even_process,0.05,4,1
0,even_process_flip0.05_sub4,last_2,one_step_greedy_merge,0.5136176745211838,2,0.5104787648232036,1.0,0.0,even_process_flip0.05_sub4,even_process,0.05,4,2
0,even_process_flip0.05_sub4,last_3,one_step_greedy_merge,0.5138737896955314,2,0.4595415195723139,0.9649464946494648,0.1269633332546137,even_process_flip0.05_sub4,even_process,0.05,4,3
0,even_process_flip0.05_sub4,last_4,one_step_greedy_merge,0.5140473090372968,3,0.5830625230316545,0.9358919864983124,0.3034452811728936,even_process_flip0.05_sub4,even_process,0.05,4,4
0,even_process_flip0.05_sub4,last_5,one_step_greedy_merge,0.5137854481911208,5,1.1131089043316755,0.7852177826674,0.7010217702418488,even_process_flip0.05_sub4,even_process,0.05,4,5
0,even_process_flip0.05_sub4,last_6,one_step_greedy_merge,0.514662012903831,12,1.3891200055093318,0.6738429225114395,1.268841582327608,even_process_flip0.05_sub4,even_process,0.05,4,6
0,even_process_flip0.05_sub4,last_7,one_step_greedy_merge,0.5185560840189554,17,1.4900711976603096,0.6812112422484496,1.282935878248336,even_process_flip0.05_sub4,even_process,0.05,4,7
0,even_process_flip0.05_sub4,last_8,one_step_greedy_merge,0.5385632615900724,21,1.6075302465049164,0.558525668275362,1.767250123711238,even_process_flip0.05_sub4,even_process,0.05,4,8
1,even_process_flip0.05_sub4,last_1,one_step_greedy_merge,0.5058046722644112,2,0.5089258351131539,1.0,0.0,even_process_flip0.05_sub4,even_process,0.05,4,1
1,even_process_flip0.05_sub4,last_2,one_step_greedy_merge,0.5058312790310306,2,0.5089327844934339,1.0,0.0,even_process_flip0.05_sub4,even_process,0.05,4,2
1,even_process_flip0.05_sub4,last_3,one_step_greedy_merge,0.5061077830241054,2,0.5470395753225066,0.9697219721972196,0.1211359865144933,even_process_flip0.05_sub4,even_process,0.05,4,3
1,even_process_flip0.05_sub4,last_4,one_step_greedy_merge,0.5062066750866058,4,0.936501203184986,0.9118639829978747,0.3028710528799308,even_process_flip0.05_sub4,even_process,0.05,4,4
1,even_process_flip0.05_sub4,last_5,one_step_greedy_merge,0.5088657504817882,7,1.120577823466761,0.7244586688003201,0.8115237997634877,even_process_flip0.05_sub4,even_process,0.05,4,5
1,even_process_flip0.05_sub4,last_6,one_step_greedy_merge,0.508919762251671,10,1.1842420816696249,0.7393793913934938,1.018937325800016,even_process_flip0.05_sub4,even_process,0.05,4,6
1,even_process_flip0.05_sub4,last_7,one_step_greedy_merge,0.5193375916179637,15,1.3288448294832864,0.6755601120224045,1.3274081096726338,even_process_flip0.05_sub4,even_process,0.05,4,7
1,even_process_flip0.05_sub4,last_8,one_step_greedy_merge,0.5299871104262543,20,1.48928453546462,0.6594483758845741,1.3678049916252466,even_process_flip0.05_sub4,even_process,0.05,4,8
2,even_process_flip0.05_sub4,last_1,one_step_greedy_merge,0.5147187932277423,2,0.5126093606865281,1.0,0.0,even_process_flip0.05_sub4,even_process,0.05,4,1
2,even_process_flip0.05_sub4,last_2,one_step_greedy_merge,0.5147457675162838,2,0.5125830354969667,1.0,0.0,even_process_flip0.05_sub4,even_process,0.05,4,2
2,even_process_flip0.05_sub4,last_3,one_step_greedy_merge,0.5149732118238676,3,0.7601280410938268,0.8540104010401041,0.3497020680513924,even_process_flip0.05_sub4,even_process,0.05,4,3
2,even_process_flip0.05_sub4,last_4,one_step_greedy_merge,0.5147297416143661,4,0.7664008349982592,0.8285035629453682,0.5310886194064987,even_process_flip0.05_sub4,even_process,0.05,4,4
2,even_process_flip0.05_sub4,last_5,one_step_greedy_merge,0.5147418097796036,7,1.020885490532376,0.8105215782367355,0.7289839171935533,even_process_flip0.05_sub4,even_process,0.05,4,5
2,even_process_flip0.05_sub4,last_6,one_step_greedy_merge,0.515111246829869,12,1.397926512635412,0.6447878378716275,1.2933002199760733,even_process_flip0.05_sub4,even_process,0.05,4,6
2,even_process_flip0.05_sub4,last_7,one_step_greedy_merge,0.5259724139382302,16,1.5506871694451276,0.5637627525505101,1.5102993809266425,even_process_flip0.05_sub4,even_process,0.05,4,7
2,even_process_flip0.05_sub4,last_8,one_step_greedy_merge,0.5397298185302665,20,1.711767722034835,0.5292940911705134,1.7816265907567437,even_process_flip0.05_sub4,even_process,0.05,4,8
3,even_process_flip0.05_sub4,last_1,one_step_greedy_merge,0.5151011630304383,2,0.5122763920014372,1.0,0.0,even_process_flip0.05_sub4,even_process,0.05,4,1
3,even_process_flip0.05_sub4,last_2,one_step_greedy_merge,0.5151288846462863,2,0.5122833462778561,1.0,0.0,even_process_flip0.05_sub4,even_process,0.05,4,2
3,even_process_flip0.05_sub4,last_3,one_step_greedy_merge,0.5149486256280528,3,0.6400501497102934,0.9272677267726772,0.3143498135758989,even_process_flip0.05_sub4,even_process,0.05,4,3
3,even_process_flip0.05_sub4,last_4,one_step_greedy_merge,0.5150837358759215,4,0.6916566762429054,0.9319914989373672,0.2937932392461371,even_process_flip0.05_sub4,even_process,0.05,4,4
3,even_process_flip0.05_sub4,last_5,one_step_greedy_merge,0.5186690509348565,7,1.0619576989118722,0.738360754113117,0.9426000235328912,even_process_flip0.05_sub4,even_process,0.05,4,5
3,even_process_flip0.05_sub4,last_6,one_step_greedy_merge,0.5209838839846116,11,1.1714246446843772,0.7409296626909709,1.0190538586770226,even_process_flip0.05_sub4,even_process,0.05,4,6
3,even_process_flip0.05_sub4,last_7,one_step_greedy_merge,0.5243179360193526,15,1.3261535562308735,0.6700340068013603,1.304573359621784,even_process_flip0.05_sub4,even_process,0.05,4,7
3,even_process_flip0.05_sub4,last_8,one_step_greedy_merge,0.5521053562980213,19,1.501192006741742,0.5525743292240755,1.6063357667303486,even_process_flip0.05_sub4,even_process,0.05,4,8
4,even_process_flip0.05_sub4,last_1,one_step_greedy_merge,0.5147328884464099,2,0.5114757224550738,1.0,0.0,even_process_flip0.05_sub4,even_process,0.05,4,1
4,even_process_flip0.05_sub4,last_2,one_step_greedy_merge,0.5146304793976394,2,0.5114492670145088,1.0,0.0,even_process_flip0.05_sub4,even_process,0.05,4,2
4,even_process_flip0.05_sub4,last_3,one_step_greedy_merge,0.5148073746204923,3,0.6913758900980802,0.9330683068306832,0.2177668145353266,even_process_flip0.05_sub4,even_process,0.05,4,3
4,even_process_flip0.05_sub4,last_4,one_step_greedy_merge,0.514821850522367,5,0.9775852436383136,0.8221777722215277,0.6645608687515455,even_process_flip0.05_sub4,even_process,0.05,4,4
4,even_process_flip0.05_sub4,last_5,one_step_greedy_merge,0.5150664625949544,6,1.005617103459529,0.7587888183227484,0.8726658572421452,even_process_flip0.05_sub4,even_process,0.05,4,5
4,even_process_flip0.05_sub4,last_6,one_step_greedy_merge,0.5232283209254801,10,1.2988352871619049,0.6253094291501012,1.2724557547753794,even_process_flip0.05_sub4,even_process,0.05,4,6
4,even_process_flip0.05_sub4,last_7,one_step_greedy_merge,0.5229048971460193,13,1.4521663709063128,0.578990798159632,1.409720744610032,even_process_flip0.05_sub4,even_process,0.05,4,7
4,even_process_flip0.05_sub4,last_8,one_step_greedy_merge,0.5267495728093698,21,1.6073346065118763,0.5418469155560001,1.659446980504364,even_process_flip0.05_sub4,even_process,0.05,4,8
0,even_process_flip0.1,last_1,one_step_greedy_merge,0.5510288701719086,2,0.5519176374197489,1.0,0.0,even_process_flip0.1,even_process,0.1,1,1
0,even_process_flip0.1,last_2,one_step_greedy_merge,0.548964288070107,3,0.9556114194191704,1.0,0.0,even_process_flip0.1,even_process,0.1,1,2
0,even_process_flip0.1,last_3,one_step_greedy_merge,0.5472903358674032,3,1.0286868486073673,0.8999787494687367,0.2567496917737705,even_process_flip0.1,even_process,0.1,1,3
0,even_process_flip0.1,last_4,one_step_greedy_merge,0.5461213515430269,5,1.2907386756500896,0.8550329697803056,0.3986019766410151,even_process_flip0.1,even_process,0.1,1,4
0,even_process_flip0.1,last_5,one_step_greedy_merge,0.5450389758912818,7,1.560022485413957,0.8107741540307761,0.6193087549940138,even_process_flip0.1,even_process,0.1,1,5
0,even_process_flip0.1,last_6,one_step_greedy_merge,0.5443702706206422,9,1.742423517846867,0.7261255179914121,0.8229634243424337,even_process_flip0.1,even_process,0.1,1,6
0,even_process_flip0.1,last_7,one_step_greedy_merge,0.5444923367459745,11,1.8868162792431733,0.6749087454372719,1.062326395043726,even_process_flip0.1,even_process,0.1,1,7
0,even_process_flip0.1,last_8,one_step_greedy_merge,0.5457190846839718,18,2.0453584851869144,0.5726259602102618,1.5273221475040728,even_process_flip0.1,even_process,0.1,1,8
1,even_process_flip0.1,last_1,one_step_greedy_merge,0.5485969787262518,2,0.5519607100750269,1.0,0.0,even_process_flip0.1,even_process,0.1,1,1
1,even_process_flip0.1,last_2,one_step_greedy_merge,0.5460972311842364,3,0.9543876068746612,1.0,0.0,even_process_flip0.1,even_process,0.1,1,2
1,even_process_flip0.1,last_3,one_step_greedy_merge,0.5444914096597983,4,1.17735082202981,0.8516775419385485,0.3286690245066419,even_process_flip0.1,even_process,0.1,1,3
1,even_process_flip0.1,last_4,one_step_greedy_merge,0.5427379975070892,5,1.4121521346540578,0.8744210756586144,0.3567807247673361,even_process_flip0.1,even_process,0.1,1,4
1,even_process_flip0.1,last_5,one_step_greedy_merge,0.5419649800690038,6,1.341638248980111,0.8939835243821643,0.3795150092252378,even_process_flip0.1,even_process,0.1,1,5
1,even_process_flip0.1,last_6,one_step_greedy_merge,0.5413202165122317,9,1.601447748664195,0.767327320570275,0.799748549691033,even_process_flip0.1,even_process,0.1,1,6
1,even_process_flip0.1,last_7,one_step_greedy_merge,0.5408271219189711,16,1.8059670355973596,0.7207922896144807,1.019215728220342,even_process_flip0.1,even_process,0.1,1,7
1,even_process_flip0.1,last_8,one_step_greedy_merge,0.5405542360484245,20,1.975811741712129,0.6302292003925221,1.347437230100083,even_process_flip0.1,even_process,0.1,1,8
2,even_process_flip0.1,last_1,one_step_greedy_merge,0.5531851623665045,2,0.5522548340305157,1.0,0.0,even_process_flip0.1,even_process,0.1,1,1
2,even_process_flip0.1,last_2,one_step_greedy_merge,0.5511584736753063,3,0.9549709274815784,1.0,0.0,even_process_flip0.1,even_process,0.1,1,2
2,even_process_flip0.1,last_3,one_step_greedy_merge,0.5496732598279213,4,1.290482157483656,0.92819195479887,0.1965832918621519,even_process_flip0.1,even_process,0.1,1,3
2,even_process_flip0.1,last_4,one_step_greedy_merge,0.5486780483277017,5,1.521470520219038,0.9188912153504796,0.2875017624478807,even_process_flip0.1,even_process,0.1,1,4
2,even_process_flip0.1,last_5,one_step_greedy_merge,0.5479675485563246,7,1.6445031329773327,0.7334525044689176,0.8013166529660715,even_process_flip0.1,even_process,0.1,1,5
2,even_process_flip0.1,last_6,one_step_greedy_merge,0.5474755079750724,10,1.6993786163505875,0.7789653297331758,0.7871885682088483,even_process_flip0.1,even_process,0.1,1,6
2,even_process_flip0.1,last_7,one_step_greedy_merge,0.5469808873601639,14,1.847470778388932,0.6756462823141157,1.0524324591608742,even_process_flip0.1,even_process,0.1,1,7
2,even_process_flip0.1,last_8,one_step_greedy_merge,0.5471819642117899,20,2.0075426332588213,0.6089717546611997,1.4595034703577476,even_process_flip0.1,even_process,0.1,1,8
3,even_process_flip0.1,last_1,one_step_greedy_merge,0.5511703519731403,2,0.549173993452679,1.0,0.0,even_process_flip0.1,even_process,0.1,1,1
3,even_process_flip0.1,last_2,one_step_greedy_merge,0.5484110187227866,3,0.9511529398048648,1.0,0.0,even_process_flip0.1,even_process,0.1,1,2
3,even_process_flip0.1,last_3,one_step_greedy_merge,0.5469748513312842,4,1.1060056520594206,0.8854471361784044,0.3065421878455158,even_process_flip0.1,even_process,0.1,1,3
3,even_process_flip0.1,last_4,one_step_greedy_merge,0.5462304621122948,4,1.338097400328379,0.8605456420513141,0.3990812273783607,even_process_flip0.1,even_process,0.1,1,4
3,even_process_flip0.1,last_5,one_step_greedy_merge,0.5459205585752276,5,1.2839472224998147,0.9049776866632498,0.3932799028233832,even_process_flip0.1,even_process,0.1,1,5
3,even_process_flip0.1,last_6,one_step_greedy_merge,0.5452011071425048,9,1.3759652226818615,0.8752695430425081,0.5235414661488,even_process_flip0.1,even_process,0.1,1,6
3,even_process_flip0.1,last_7,one_step_greedy_merge,0.5451085725017158,13,1.7455040621628812,0.7418683434171709,1.0191965706327817,even_process_flip0.1,even_process,0.1,1,7
3,even_process_flip0.1,last_8,one_step_greedy_merge,0.545000920250152,19,2.0007454725635068,0.6382108993630892,1.3268300430431417,even_process_flip0.1,even_process,0.1,1,8
4,even_process_flip0.1,last_1,one_step_greedy_merge,0.5515312152537233,2,0.5541614578163035,1.0,0.0,even_process_flip0.1,even_process,0.1,1,1
4,even_process_flip0.1,last_2,one_step_greedy_merge,0.5494570324585214,3,0.9569460852355294,1.0,0.0,even_process_flip0.1,even_process,0.1,1,2
4,even_process_flip0.1,last_3,one_step_greedy_merge,0.5479791295006133,4,1.2927929240244345,0.926916922923073,0.1990653180511057,even_process_flip0.1,even_process,0.1,1,3
4,even_process_flip0.1,last_4,one_step_greedy_merge,0.5470858999309165,6,1.2852015659743743,0.8955967373980437,0.2700915692152873,even_process_flip0.1,even_process,0.1,1,4
4,even_process_flip0.1,last_5,one_step_greedy_merge,0.5462739364919281,8,1.5660585096921005,0.7756353363251122,0.655303182577911,even_process_flip0.1,even_process,0.1,1,5
4,even_process_flip0.1,last_6,one_step_greedy_merge,0.5459324556212487,9,1.5483563961792637,0.8110479833492715,0.7156079272686706,even_process_flip0.1,even_process,0.1,1,6
4,even_process_flip0.1,last_7,one_step_greedy_merge,0.5457767245963042,14,1.8089679272595112,0.7127481374068704,1.0361812538268125,even_process_flip0.1,even_process,0.1,1,7
4,even_process_flip0.1,last_8,one_step_greedy_merge,0.5458138563887778,19,1.946452665303927,0.6492552706089717,1.298992324622859,even_process_flip0.1,even_process,0.1,1,8
0,even_process_flip0.1_sub2,last_1,one_step_greedy_merge,0.5530465652349942,2,0.5514467876831879,1.0,0.0,even_process_flip0.1_sub2,even_process,0.1,2,1
0,even_process_flip0.1_sub2,last_2,one_step_greedy_merge,0.5527710555164267,3,0.9816417529260408,1.0,0.0,even_process_flip0.1_sub2,even_process,0.1,2,2
0,even_process_flip0.1_sub2,last_3,one_step_greedy_merge,0.5527865843129148,3,0.9816362000528728,1.0,0.0,even_process_flip0.1_sub2,even_process,0.1,2,3
0,even_process_flip0.1_sub2,last_4,one_step_greedy_merge,0.5527952107419147,5,1.0796276670972935,0.9601850115632228,0.1783258892557669,even_process_flip0.1_sub2,even_process,0.1,2,4
0,even_process_flip0.1_sub2,last_5,one_step_greedy_merge,0.5530573989491598,7,1.4647272838741392,0.8441258094357077,0.5756688573585906,even_process_flip0.1_sub2,even_process,0.1,2,5
0,even_process_flip0.1_sub2,last_6,one_step_greedy_merge,0.5531942577689062,12,1.5316808542276124,0.8278224344630155,0.7104821223811987,even_process_flip0.1_sub2,even_process,0.1,2,6
0,even_process_flip0.1_sub2,last_7,one_step_greedy_merge,0.556567520755301,14,1.7405461810280611,0.6584783478347834,1.271693381604615,even_process_flip0.1_sub2,even_process,0.1,2,7
0,even_process_flip0.1_sub2,last_8,one_step_greedy_merge,0.5634735747220293,21,1.8568110943780352,0.5996924654023578,1.5358488289723855,even_process_flip0.1_sub2,even_process,0.1,2,8
1,even_process_flip0.1_sub2,last_1,one_step_greedy_merge,0.549224740238444,2,0.5507119350817632,1.0,0.0,even_process_flip0.1_sub2,even_process,0.1,2,1
1,even_process_flip0.1_sub2,last_2,one_step_greedy_merge,0.5488960185258476,3,0.9804545071937344,1.0,0.0,even_process_flip0.1_sub2,even_process,0.1,2,2
1,even_process_flip0.1_sub2,last_3,one_step_greedy_merge,0.5485687368175478,4,1.1135921667223514,0.8795314765738287,0.288030796281033,even_process_flip0.1_sub2,even_process,0.1,2,3
1,even_process_flip0.1_sub2,last_4,one_step_greedy_merge,0.5486126225216571,5,1.3201961459827345,0.8913432089505594,0.4326023946122138,even_process_flip0.1_sub2,even_process,0.1,2,4
1,even_process_flip0.1_sub2,last_5,one_step_greedy_merge,0.5487204291604071,7,1.5475318392718678,0.811485861439608,0.6068939210198785,even_process_flip0.1_sub2,even_process,0.1,2,5
1,even_process_flip0.1_sub2,last_6,one_step_greedy_merge,0.5488857480278888,9,1.5887836616688606,0.6713212406085532,0.997758359789154,even_process_flip0.1_sub2,even_process,0.1,2,6
1,even_process_flip0.1_sub2,last_7,one_step_greedy_merge,0.5492967779454511,15,1.7482027665214492,0.6293254325432543,1.338334604832098,even_process_flip0.1_sub2,even_process,0.1,2,7
1,even_process_flip0.1_sub2,last_8,one_step_greedy_merge,0.558766388074625,19,1.952517702979933,0.5508869747846633,1.6956544630778054,even_process_flip0.1_sub2,even_process,0.1,2,8
2,even_process_flip0.1_sub2,last_1,one_step_greedy_merge,0.5563733994172597,2,0.5514755600431805,1.0,0.0,even_process_flip0.1_sub2,even_process,0.1,2,1
2,even_process_flip0.1_sub2,last_2,one_step_greedy_merge,0.556066021644688,3,0.9824304711609642,1.0,0.0,even_process_flip0.1_sub2,even_process,0.1,2,2
2,even_process_flip0.1_sub2,last_3,one_step_greedy_merge,0.5559079631885644,4,1.1935376238740556,0.8491049552477624,0.3709859557022377,even_process_flip0.1_sub2,even_process,0.1,2,3
2,even_process_flip0.1_sub2,last_4,one_step_greedy_merge,0.5559271445881528,4,1.2110401151804389,0.8459153697106069,0.3903755697594849,even_process_flip0.1_sub2,even_process,0.1,2,4
2,even_process_flip0.1_sub2,last_5,one_step_greedy_merge,0.5560835938953896,6,1.575069155267331,0.8118733905042879,0.7178508742799381,even_process_flip0.1_sub2,even_process,0.1,2,5
2,even_process_flip0.1_sub2,last_6,one_step_greedy_merge,0.555944938882382,9,1.5555595795210786,0.8027452402085182,0.688961569377336,even_process_flip0.1_sub2,even_process,0.1,2,6
2,even_process_flip0.1_sub2,last_7,one_step_greedy_merge,0.5565153075516687,15,1.7675744532849844,0.7023577357735774,1.1425819114290714,even_process_flip0.1_sub2,even_process,0.1,2,7
2,even_process_flip0.1_sub2,last_8,one_step_greedy_merge,0.5643320619670936,20,1.8718059363346984,0.5199084897050918,1.7078057713872856,even_process_flip0.1_sub2,even_process,0.1,2,8
3,even_process_flip0.1_sub2,last_1,one_step_greedy_merge,0.553322324646566,2,0.5495982248799665,1.0,0.0,even_process_flip0.1_sub2,even_process,0.1,2,1
3,even_process_flip0.1_sub2,last_2,one_step_greedy_merge,0.5530833327378775,3,0.9788860158160896,1.0,0.0,even_process_flip0.1_sub2,even_process,0.1,2,2
3,even_process_flip0.1_sub2,last_3,one_step_greedy_merge,0.5528874897492659,4,1.256108202864783,0.7981649082454123,0.4908395681209649,even_process_flip0.1_sub2,even_process,0.1,2,3
3,even_process_flip0.1_sub2,last_4,one_step_greedy_merge,0.5529709018926459,4,1.3728847283231218,0.8457153572098256,0.4861002940500699,even_process_flip0.1_sub2,even_process,0.1,2,4
3,even_process_flip0.1_sub2,last_5,one_step_greedy_merge,0.5530634842461809,7,1.4100167062332158,0.8346125959446958,0.5995104541243139,even_process_flip0.1_sub2,even_process,0.1,2,5
3,even_process_flip0.1_sub2,last_6,one_step_greedy_merge,0.5526297618097886,9,1.6808360277549883,0.7063993099396197,0.9955075824076726,even_process_flip0.1_sub2,even_process,0.1,2,6
3,even_process_flip0.1_sub2,last_7,one_step_greedy_merge,0.5541107009573694,14,1.818486275792436,0.6656915691569157,1.241159314872923,even_process_flip0.1_sub2,even_process,0.1,2,7
3,even_process_flip0.1_sub2,last_8,one_step_greedy_merge,0.5595488315683235,20,1.9015970054149256,0.6531109749846857,1.460449898413918,even_process_flip0.1_sub2,even_process,0.1,2,8
4,even_process_flip0.1_sub2,last_1,one_step_greedy_merge,0.555017017746974,2,0.5550310520343011,1.0,0.0,even_process_flip0.1_sub2,even_process,0.1,2,1
