noise,seed,method,method_param,n_states,ari_coarse,ari_fine,ari_joint,test_logloss,unifilarity,branch_entropy,elapsed_s
0.05,0,history_kmeans,3.0,3,-2.3372704187628885e-05,0.36805242824261014,0.13021548780793335,1.675926688768844,0.9999999999999999,0.0,0.11322448123246431
0.05,0,history_kmeans,6.0,6,0.020373041325590056,0.18512562951096606,0.15064682703303467,1.6281802124454237,0.7428940568475451,0.9348880722551988,0.14052713196724653
0.05,0,history_kmeans,9.0,9,0.023927563015786503,0.34542275334061223,0.2669503657475749,1.5874780595473592,0.867925314661999,0.46231302921622186,0.15005864761769772
0.05,0,history_kmeans,12.0,12,0.02853150646884094,0.4357878212536755,0.30393155824012097,1.5906336062241044,1.0,0.0,0.17249489948153496
0.05,0,history_kmeans,18.0,18,0.05724449444029964,0.16456472476837142,0.31084832503778953,1.510992974417746,0.8009919146453283,0.7023614293632404,0.29857625253498554
0.05,1,prism_predictive,0.22,36,0.06277370090195634,0.164925331776843,0.3334970051859611,1.4545796963024362,1.0,0.0,0.10616334713995457
0.05,1,prism_predictive,0.25,33,0.06559046801055025,0.17683656129363015,0.34488538345940495,1.4565432939680367,0.9948737184296074,0.0169127631271862,0.10620988719165325
0.05,1,prism_predictive,0.28,30,0.06751745582400698,0.1812691722664089,0.3502782894857103,1.457852694082917,0.9688255397182628,0.08834436065029484,0.10596135072410107
0.05,1,prism_predictive,0.3,24,0.06931231224736029,0.18880732923081603,0.3504267842206368,1.4635922585374406,0.9487371842960742,0.15542645699525665,0.10579343605786562
0.05,1,prism_predictive,0.32,18,0.07672072656547947,0.2189321805287219,0.3594821116333882,1.473390041740503,0.9232724847878641,0.2538329016748227,0.10529550071805716
0.05,1,prism_predictive,0.35,12,0.06481144890212917,0.28651032528476383,0.32735397462536836,1.5004768519051186,0.8997666083187466,0.3363102437670481,0.10549942683428526
0.05,1,prism_predictive,0.38,5,0.02136676239230235,0.294096298617158,0.1498715166153923,1.6448378695975645,0.8661331999666586,0.3449639324973904,0.10561683122068644
0.05,1,history_kmeans,3.0,3,-2.9866924203738925e-05,0.025624009497255393,0.0847759261277606,1.647096234475508,0.5822705676419103,1.2778723459883436,0.10859414748847485
0.05,1,history_kmeans,6.0,6,0.022133997316045005,0.3307886478649757,0.21966540092101788,1.6260865372585844,0.9094773693423354,0.2629308938838702,0.12978284154087305
0.05,1,history_kmeans,9.0,9,0.010074189475610772,0.06518080340678291,0.20584822094219515,1.550124774964248,0.44807035092106384,1.8039576973226887,0.16427357122302055
0.05,1,history_kmeans,12.0,12,0.04674412130133343,0.28959252698160165,0.288166219237031,1.5453892598058372,0.9340251729599066,0.19836806611354751,0.17453509755432606
0.05,1,history_kmeans,18.0,18,0.056549073932998156,0.1865128677058094,0.304353255982843,1.5081518972303278,0.8783445861465367,0.38072697525030674,0.29422952700406313
0.05,2,prism_predictive,0.22,34,0.06717052519609089,0.17533327895191347,0.3512028678129266,1.459716082371541,0.9945819788280407,0.017945830663014993,0.10786727722734213
0.05,2,prism_predictive,0.25,31,0.0704654936090288,0.18515860040029708,0.3622243369491399,1.461983069385357,0.9729932483120785,0.08928640953043589,0.10707951430231333
0.05,2,prism_predictive,0.28,27,0.07178832578778575,0.19616406963511712,0.3639037503509393,1.4629896609402988,0.9655747270150873,0.10209035646806815,0.1072587575763464
0.05,2,prism_predictive,0.3,23,0.07475563353866937,0.2108399584718735,0.3692314998502702,1.4663829635851677,0.9579061432024675,0.14605757048501106,0.10680012591183186
0.05,2,prism_predictive,0.32,20,0.07765952336978602,0.22322512597529856,0.3787149105876014,1.4712473234626486,0.9409435692256399,0.1964459290351659,0.1071409648284316
0.05,2,prism_predictive,0.35,15,0.08549345049356763,0.20559088162015435,0.3073121179750873,1.5056986508677936,0.8957239309827456,0.29570714516556906,0.10687556676566601
0.05,2,prism_predictive,0.38,7,0.0476650548070487,0.27232639664867553,0.20090292511973223,1.5875209611703907,0.8755938984746184,0.34825291862545105,0.10744674410670996
0.05,2,history_kmeans,3.0,3,0.009553064907663047,0.33838138299367715,0.14071571846144643,1.6616847772974739,0.9999999999999999,0.0,0.10394112206995487
0.05,2,history_kmeans,6.0,6,0.030316231857125165,0.2957511799766979,0.21433482261112224,1.6138874451463745,0.8116612486454948,0.5851877744769376,0.12989854533225298
0.05,2,history_kmeans,9.0,9,0.03712194665127539,0.26848850519673184,0.2191796515055164,1.5811553495611106,0.8690089188963909,0.49798830335893957,0.13504534400999546
0.05,2,history_kmeans,12.0,12,0.03485681516944574,0.3778432219725153,0.2955405511033913,1.5790531262730072,0.9862882387263485,0.031252382561510715,0.17084132973104715
0.05,2,history_kmeans,18.0,18,0.0492653307005555,0.1436214252041424,0.29083892103490117,1.5152758556201127,0.7561890472618158,0.7792502737541451,0.23000572435557842
0.05,3,prism_predictive,0.22,34,0.0638604823677641,0.1699341496235239,0.33759369011468726,1.4536177844445273,0.9947903642577312,0.017318603135813092,0.10690796747803688
0.05,3,prism_predictive,0.25,33,0.0657566996649279,0.17686230745985512,0.3451703599115132,1.4540987698469985,0.994790364257731,0.017318603135813092,0.10621144715696573
0.05,3,prism_predictive,0.28,28,0.07060590198138322,0.19083048756865817,0.3608770873037621,1.4583934886739154,0.9656580811869634,0.11349001872617313,0.10648747533559799
0.05,3,prism_predictive,0.3,23,0.0718786000672212,0.20317915897729935,0.3635709924124465,1.4610633198365195,0.935692256397433,0.21694179274822795,0.10628153942525387
0.05,3,prism_predictive,0.32,20,0.0702358364756873,0.23773627657038132,0.3613467038012404,1.4738257760684852,0.9432774860381764,0.19904261686509472,0.10623343847692013
0.05,3,prism_predictive,0.35,9,0.04708732461601659,0.3998299696591217,0.3205759518367422,1.554784443474844,0.9686171542885722,0.12446509005566522,0.1046927934512496
0.05,3,prism_predictive,0.38,5,0.026596410335213302,0.2648817611672407,0.17018027724026955,1.617258808607909,0.7906559973326664,0.48097175274291404,0.10511275567114353
0.05,3,history_kmeans,3.0,3,-3.77342936542508e-05,0.024874560290393102,0.049305766350200786,1.6580946006742263,0.6963407518546302,1.0668532238181385,0.10259754303842783
0.05,3,history_kmeans,6.0,6,0.031200066824249372,0.37852732633233277,0.22805468774121324,1.6181647068916667,0.9939984996249062,0.018467279438072994,0.1213838467374444
